s,p,o
http://www.ontoFood.fr/LaitCru,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Aliment
http://www.ontoFood.fr/LaitCru,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node5
http://www.ontoFood.fr/LaitCru,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node9
http://www.ontoFood.fr/LaitCru,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node20
http://www.ontoFood.fr/LaitCru,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node57
http://www.ontoFood.fr/LaitCru,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Lait
http://www.ontoFood.fr/LaitCru,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/ProduitLaitiers
http://www.ontoFood.fr/LaitCru,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/LaitCru
http://www.ontoFood.fr/LaitCru,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node130
http://www.ontoFood.fr/LaitCru,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node134
http://www.ontoFood.fr/LaitCru,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node145
http://www.ontoFood.fr/LaitCru,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node182
http://www.ontoFood.fr/LaitFermenté,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://www.ontoFood.fr/LaitFermenté,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Aliment
http://www.ontoFood.fr/LaitFermenté,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node5
http://www.ontoFood.fr/LaitFermenté,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node9
http://www.ontoFood.fr/LaitFermenté,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node20
http://www.ontoFood.fr/LaitFermenté,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node57
http://www.ontoFood.fr/LaitFermenté,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Lait
http://www.ontoFood.fr/LaitFermenté,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/ProduitLaitiers
http://www.ontoFood.fr/LaitFermenté,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/LaitFermenté
http://www.ontoFood.fr/LaitFermenté,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node130
http://www.ontoFood.fr/LaitFermenté,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node134
http://www.ontoFood.fr/LaitFermenté,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node145
http://www.ontoFood.fr/LaitFermenté,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node182
http://www.ontoFood.fr/Legume,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://www.ontoFood.fr/Legume,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Aliment
http://www.ontoFood.fr/Legume,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node5
http://www.ontoFood.fr/Legume,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node9
http://www.ontoFood.fr/Legume,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node20
http://www.ontoFood.fr/Legume,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node57
http://www.ontoFood.fr/Legume,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Legume
http://www.ontoFood.fr/Legume,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node130
http://www.ontoFood.fr/Legume,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node134
http://www.ontoFood.fr/Legume,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node145
http://www.ontoFood.fr/Legume,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node182
http://www.ontoFood.fr/LegumeFrais,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://www.ontoFood.fr/LegumeFrais,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Aliment
http://www.ontoFood.fr/LegumeFrais,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node5
http://www.ontoFood.fr/LegumeFrais,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node9
http://www.ontoFood.fr/LegumeFrais,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node20
http://www.ontoFood.fr/LegumeFrais,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node57
http://www.ontoFood.fr/LegumeFrais,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Legume
http://www.ontoFood.fr/LegumeFrais,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/LegumeFrais
http://www.ontoFood.fr/LegumeFrais,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node130
http://www.ontoFood.fr/LegumeFrais,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node134
http://www.ontoFood.fr/LegumeFrais,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node145
http://www.ontoFood.fr/LegumeFrais,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node182
http://www.ontoFood.fr/LegumeSec,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://www.ontoFood.fr/LegumeSec,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Aliment
http://www.ontoFood.fr/LegumeSec,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node5
http://www.ontoFood.fr/LegumeSec,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node9
http://www.ontoFood.fr/LegumeSec,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node20
http://www.ontoFood.fr/LegumeSec,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node57
http://www.ontoFood.fr/LegumeSec,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Legume
http://www.ontoFood.fr/LegumeSec,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/LegumeSec
http://www.ontoFood.fr/LegumeSec,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node130
http://www.ontoFood.fr/LegumeSec,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node134
http://www.ontoFood.fr/LegumeSec,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node145
http://www.ontoFood.fr/LegumeSec,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node182
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node1
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Met
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node9
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node20
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node30
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node35
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node43
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node51
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/MetAvecComplement
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node62
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node64
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node66
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node126
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node134
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node145
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node155
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node160
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node168
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node176
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node187
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node189
http://www.ontoFood.fr/MetAvecComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node191
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node1
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Met
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node9
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node20
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node30
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node35
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node43
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node51
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/MetAvecComplement
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node62
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node64
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node66
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node126
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node134
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node145
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node155
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node160
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node168
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node176
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node187
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node189
_:node62,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node191
_:node64,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
_:node64,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node64
_:node66,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
_:node66,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node66
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node1
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Met
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node9
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node20
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node30
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node35
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node43
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node51
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/MetSansComplement
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node68
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node70
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node126
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node134
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node145
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node155
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node160
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node168
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node176
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node193
http://www.ontoFood.fr/MetSansComplement,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node195
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node1
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Met
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node9
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node20
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node30
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node35
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node43
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node51
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/MetSansComplement
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node68
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node70
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node126
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node134
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node145
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node155
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node160
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node168
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node176
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node193
_:node68,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node195
_:node70,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
_:node70,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node70
http://www.ontoFood.fr/Oeuf,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://www.ontoFood.fr/Oeuf,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Aliment
http://www.ontoFood.fr/Oeuf,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node5
http://www.ontoFood.fr/Oeuf,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node9
http://www.ontoFood.fr/Oeuf,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node20
http://www.ontoFood.fr/Oeuf,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node57
http://www.ontoFood.fr/Oeuf,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Oeuf
http://www.ontoFood.fr/Oeuf,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node130
http://www.ontoFood.fr/Oeuf,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node134
http://www.ontoFood.fr/Oeuf,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node145
http://www.ontoFood.fr/Oeuf,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node182
_:node72,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
_:node72,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Pays
_:node72,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node72
_:node72,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node197
http://www.ontoFood.fr/PoissonDeMer,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://www.ontoFood.fr/PoissonDeMer,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Aliment
http://www.ontoFood.fr/PoissonDeMer,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node5
http://www.ontoFood.fr/PoissonDeMer,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node9
http://www.ontoFood.fr/PoissonDeMer,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node20
http://www.ontoFood.fr/PoissonDeMer,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node38
http://www.ontoFood.fr/PoissonDeMer,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Poisson
http://www.ontoFood.fr/PoissonDeMer,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node57
http://www.ontoFood.fr/PoissonDeMer,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/PoissonDeMer
http://www.ontoFood.fr/PoissonDeMer,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node130
http://www.ontoFood.fr/PoissonDeMer,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node134
http://www.ontoFood.fr/PoissonDeMer,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node145
http://www.ontoFood.fr/PoissonDeMer,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node163
http://www.ontoFood.fr/PoissonDeMer,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node182
http://www.ontoFood.fr/PoissonDeRivière,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://www.ontoFood.fr/PoissonDeRivière,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Aliment
http://www.ontoFood.fr/PoissonDeRivière,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node5
http://www.ontoFood.fr/PoissonDeRivière,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node9
http://www.ontoFood.fr/PoissonDeRivière,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node20
http://www.ontoFood.fr/PoissonDeRivière,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node38
http://www.ontoFood.fr/PoissonDeRivière,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Poisson
http://www.ontoFood.fr/PoissonDeRivière,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node57
http://www.ontoFood.fr/PoissonDeRivière,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/PoissonDeRivière
http://www.ontoFood.fr/PoissonDeRivière,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node130
http://www.ontoFood.fr/PoissonDeRivière,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node134
http://www.ontoFood.fr/PoissonDeRivière,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node145
http://www.ontoFood.fr/PoissonDeRivière,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node163
http://www.ontoFood.fr/PoissonDeRivière,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node182
http://www.ontoFood.fr/Riz,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://www.ontoFood.fr/Riz,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node1
http://www.ontoFood.fr/Riz,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Complément
http://www.ontoFood.fr/Riz,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node5
http://www.ontoFood.fr/Riz,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node9
http://www.ontoFood.fr/Riz,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node20
http://www.ontoFood.fr/Riz,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node43
http://www.ontoFood.fr/Riz,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node51
http://www.ontoFood.fr/Riz,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node57
http://www.ontoFood.fr/Riz,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Riz
http://www.ontoFood.fr/Riz,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node126
http://www.ontoFood.fr/Riz,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node130
http://www.ontoFood.fr/Riz,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node134
http://www.ontoFood.fr/Riz,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node145
http://www.ontoFood.fr/Riz,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node168
http://www.ontoFood.fr/Riz,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node176
http://www.ontoFood.fr/Riz,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node182
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node1
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Sauce
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node5
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node9
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node20
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node30
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node35
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node43
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node51
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node57
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/SauceArachides
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/SauceGraines
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node126
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node130
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node134
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node145
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node155
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node160
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node168
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node176
http://www.ontoFood.fr/SauceArachides,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node182
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node1
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Sauce
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node5
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node9
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node20
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node30
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node35
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node43
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node51
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node57
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/SauceGraines
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node126
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node130
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node134
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node145
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node155
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node160
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node168
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node176
http://www.ontoFood.fr/SauceGraines,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node182
http://www.ontoFood.fr/SauceGwants,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.w3.org/2002/07/owl#Thing
http://www.ontoFood.fr/SauceGwants,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node1
http://www.ontoFood.fr/SauceGwants,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://www.ontoFood.fr/Sauce
http://www.ontoFood.fr/SauceGwants,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node5
http://www.ontoFood.fr/SauceGwants,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node9
http://www.ontoFood.fr/SauceGwants,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node20
http://www.ontoFood.fr/SauceGwants,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node30
http://www.ontoFood.fr/SauceGwants,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node35
http://www.ontoFood.fr/SauceGwants,http://www.w3.org/2000/01/rdf-schema#subClassOf,_:node43
